,Product_Title,Price,Shop_Name,Category,Availability,G-Price
162,HP ELITEDISPLAY E233 23 INCH FHD IPS MONITOR,16700,Skyland,Monitor,Out of stock,16700.0
163,VIEWSONIC VX2276-SHD 22 INCH ENTERTAINMENT IPS MONITOR,16500,Skyland,Monitor,In Stock,16500.0
164,GIGABYTE M28U 4K 144HZ FREESYNC IPS GAMING MONITOR,68000,Skyland,Monitor,In Stock,68000.0
165,BENQ GW2280 22″ EYE-CARE STYLISH FULL HD LED MONITOR,15500,Skyland,Monitor,In Stock,15500.0
166,LG 22MN430M-B 22″ FULL HD IPS MONITOR,14700,Skyland,Monitor,In Stock,14700.0
167,VIEWSONIC VA1903A 18.5 INCH LED DISPLAY,6200,Skyland,Monitor,Out of stock,6200.0
168,ASUS TUF VG259Q 25 INCH 144HZ ADAPTIVE-SYNC IPS GAMING MONITOR,35000,Skyland,Monitor,In Stock,35000.0
169,WALTON WD185T01 18.5 INCH LED MONITOR,5300,Skyland,Monitor,Out of stock,5300.0
170,DELL E2316H 23″ WIDESCREEN SCREEN LED-LIT MONITOR,11400,Skyland,Monitor,Out of stock,11400.0
171,ASUS VP249QGR FRAMELESS GAMING MONITOR – 23.8 INCH,26300,COMPUTER VILLAGE,Monitor,In Stock,26300.0
172,ASUS PA328QV PROART DISPLAY WITH PROFESSIONAL MONITOR – 31.5-INCH,68000,COMPUTER VILLAGE,Monitor,In Stock,68000.0
173,ASUS VZ24EHE EYE CARE MONITOR – 23.8 INCH FULL HD (1920 X 1080),21500,COMPUTER VILLAGE,Monitor,In Stock,21500.0
174,"VIEWSONIC TD2223 22"" 1080P 10-POINT MULTI IR TOUCH MONITOR",27500,COMPUTER VILLAGE,Monitor,In Stock,27500.0
175,ASUS MB168B HD 15.6 INCH PORTABLE USB MONITOR,23000,COMPUTER VILLAGE,Monitor,In Stock,23000.0
176,HP P24V G4 FHD 23.8 INCH MONITOR,19700,COMPUTER VILLAGE,Monitor,In Stock,19700.0
177,HP M32F 31.5 INCH FREESYNC FULL HD MONITOR,40000,COMPUTER VILLAGE,Monitor,In Stock,40000.0
178,ACER HA220Q BI IPS 21.5 INCH FULL HD MONITOR,14000,COMPUTER VILLAGE,Monitor,In Stock,14000.0
179,ASUS ROG SWIFT 360HZ PG259QNR GAMING MONITOR,111999,COMPUTER VILLAGE,Monitor,In Stock,111999.0
180,ASUS VP32AQ EYE CARE MONITOR,43000,COMPUTER VILLAGE,Monitor,In Stock,43000.0
181,ASUS TUF VG27VQ FULL HD CURVED GAMING MONITOR,35300,COMPUTER VILLAGE,Monitor,In Stock,35300.0
182,ENTER 19 INCH HD LED BACKLIT GAMING MONITOR,7700,TECHLAND,Monitor,In Stock,7700.0
183,DUAL ASUS PROART DISPLAY PA248QV 24-INCH MONITOR WITH DUAL MONITOR DESK MOUNT STAND OFFER.,65500,TECHLAND,Monitor,In Stock,65500.0
184,BENQ MOBIUZ EX2510S 24.5 INCH 165HZ 1MS IPS GAMING MONITOR,34500,TECHLAND,Monitor,In Stock,34500.0
185,BENQ EX3203R 31.5 INCH CURVED 144 HZ FREESYNC 2 HDR LCD MONITOR,52900,TECHLAND,Monitor,In Stock,52900.0
186,BENQ EX2780Q 27 INCH HDR FREESYNC 144 HZ IPS GAMING MONITOR,61900,TECHLAND,Monitor,In Stock,61900.0
187,ASUS TUF GAMING VG30VQL1A 29.5 INCH HDR CURVED ULTRAWIDE MONITOR,48500,TECHLAND,Monitor,In Stock,48500.0
189,WALTON WD215V04 21.45 INCH LED FRAMELESS MONITOR,11000,TECHLAND,Monitor,In Stock,11000.0
190,GIGABYTE G27FC 27 INCH CURVED 165 HZ ADAPTIVE-SYNC VA GAMING MONITOR,29000,TECHLAND,Monitor,In Stock,29000.0
191,DELL S2421HN 24 INCH FHD LCD IPS MONITOR,21800,TECHLAND,Monitor,In Stock,21800.0
192,DELL P2715Q 27 INCH ULTRA HD 4K MONITOR,40000,TECHLAND,Monitor,In Stock,40000.0
193,BENQ GW2780 27 INCH EYE CARE IPS MONITOR,27500,TECHLAND,Monitor,In Stock,27500.0
194,LG 27GL850 27 INCH CLASS ULTRAGEAR NANO IPS 1MS G-SYNC COMPATIBLE GAMING MONITOR,58750,TECHLAND,Monitor,In Stock,58750.0
195,HIKVISION DS-D5022FN 21.5 INCH FULL HD BORDERLESS MONITOR ,13000,TECHLAND,Monitor,In Stock,13000.0
196,HIKVISION DS-D5019QE-B 19 INCH HD LED BACKLIGHT MONITOR,11500,TECHLAND,Monitor,In Stock,11500.0
197,BENQ GW2480 23.8 INCH EYE-CARE IPS MONITOR,20200,TECHLAND,Monitor,In Stock,20200.0
198,SAMSUNG C24F390FHW 23.5 INCH FULL HD LED CURVED MONITOR,16500,RYANS,Monitor,In Stock,16500.0
199,LENOVO L22I-30 21.5 INCH FHD WLED HDMI VGA MONITOR #66CAKAC1MY,16500,RYANS,Monitor,In Stock,16500.0
200,HP M22F 21.5 INCH FHD IPS MONITOR #2E2Y3AA,16700,RYANS,Monitor,In Stock,16700.0
201,REDMI 27 INCH FHD IPS HDMI VGA BLACK PROFESSIONAL MONITOR #RMMNT27NF,17800,RYANS,Monitor,In Stock,17800.0
